1658390571000,8679,31375,鄂G04115,30.2,34,37
1658392275000,6535,94757,鄂G04115,94.5,72,67
1658390804000,0516,29390,鄂G04115,29.4,67,82
1658390593000,3791,08351,鄂G04115,69.0,35,47
1658391901000,1518,72338,鄂G04115,123.2,95,08
1658390860000,5051,73907,鄂G04115,23.4,24,33
1658391196000,2448,18006,鄂G04115,107.7,34,66
1658390760000,5948,00151,鄂G04115,30.1,04,51
1658392870000,4198,78026,鄂G04115,33.4,02,38
1658391807000,1786,95292,鄂G04115,56.0,08,09
1658392010000,5213,51271,鄂G04115,33.5,47,65
1658391724000,9159,51148,鄂G04115,109.9,42,96
1658392050000,6203,74616,鄂G04115,67.3,43,90
1658392146000,2708,25256,鄂G04115,88.6,41,40
1658393350000,3575,18538,鄂G04115,24.1,72,69
1658392388000,0265,90756,鄂G04115,19.8,92,03
1658392491000,6155,90267,鄂G04115,0.4,76,92
1658393580000,3544,45768,鄂G04115,31.7,04,35
1658392301000,1261,14211,鄂G04115,137.0,65,76
1658392735000,8105,69260,鄂G04115,58.5,17,11
1658390986000,5941,12681,鄂G04115,59.7,34,45
1658392025000,6841,64312,鄂G04115,116.3,28,46
1658393068000,5888,03437,鄂G04115,47.2,58,52
1658397129000,9716,11839,鄂G04115,33.5,99,84
1658396829000,5243,12950,鄂G04115,56.4,84,29
1658397053000,1850,48159,鄂G04115,27.7,69,57
1658396830000,2099,95871,鄂G04115,68.3,64,70
1658395359000,5014,72990,鄂G04115,112.0,05,65
1658397337000,1648,78442,鄂G04115,102.7,62,68
1658394612000,3906,76363,鄂G04115,9.0,86,75
1658396540000,8201,89865,鄂G04115,54.0,81,76
1658354644000,9105,13427,京G89759,116.3,87,47
1658356986000,6296,14754,京G89759,78.6,57,49
1658347148000,9281,77176,京Y45460,86.2,54,38
1658346764000,4756,91546,京Y45460,21.8,98,51
1658345900000,8196,55145,京Y45460,35.0,55,17
1658346589000,6085,96022,京Y45460,54.5,58,34
1658344845000,7770,72887,京Y45460,79.1,71,31
1658345271000,3771,65910,京Y45460,47.4,71,17
1658345114000,3286,90487,京Y45460,46.7,35,51
1658344787000,9304,31131,京Y45460,5.0,85,71
1658344371000,7824,21868,京Y45460,81.9,00,05
1658345279000,0710,11745,京Y45460,118.8,28,58
1658346083000,1602,18533,京Y45460,14.6,65,81
1658346746000,3967,71659,京Y45460,66.8,66,16
1658343737000,3880,11356,京Y45460,67.6,44,37
1658346207000,2699,19217,京Y45460,117.0,27,17
1658344494000,3304,47829,京Y45460,3.2,68,14
1658346818000,3246,34864,京Y45460,94.3,27,13
1658343975000,1080,56632,京Y45460,13.5,64,52
1658345465000,9580,94454,京Y45460,17.3,38,10
1658346934000,2789,72339,京Y45460,60.6,26,31
1658344619000,1292,14512,京Y45460,13.3,32,74
1658346024000,8103,41080,京Y45460,19.9,50,42
1658346451000,1970,90043,京Y45460,28.1,67,71
1658346735000,0315,32088,京Y45460,116.7,65,95
1658345388000,9808,17931,京Y45460,42.6,03,52
1658346437000,0945,72962,京Y45460,5.2,34,32
1658346057000,8916,10051,京Y45460,23.7,09,72
1658344050000,3292,04355,京Y45460,3.1,96,64
1658344780000,5012,56571,京Y45460,47.0,28,55
1658346961000,7825,97602,京Y45460,61.7,58,47
1658344424000,4909,51279,京Y45460,64.0,52,84
1658348707000,2416,36096,京Y45460,65.3,09,85
1658350388000,9427,62673,京Y45460,70.8,20,89
1658348098000,9478,82930,京Y45460,78.9,57,83
1658349306000,2122,54709,京Y45460,41.1,83,35
1658349701000,6907,54724,京Y45460,18.4,55,47
1658348273000,0843,01597,京Y45460,12.2,88,26
1658349150000,0848,96947,京Y45460,52.9,78,05
1658348324000,6698,71017,京Y45460,60.5,56,22
1658348510000,4712,59053,京Y45460,97.4,08,80
1658350385000,0044,09414,京Y45460,54.5,73,23
1658348785000,6016,00912,京Y45460,10.7,61,51
1658350273000,5229,66199,京Y45460,36.8,97,26
1658350454000,2450,75493,京Y45460,7.8,31,77
1658350393000,4951,90412,京Y45460,72.2,92,42
1658348948000,7692,90433,京Y45460,63.8,20,03
1658349639000,6518,77862,京Y45460,23.4,31,81
1658350760000,9190,33183,京Y45460,51.7,65,44
1658349835000,1024,20043,京Y45460,34.2,27,62
1658349074000,5833,74852,京Y45460,20.8,08,68
1658349161000,4090,77461,京Y45460,84.9,02,72
1658348339000,9155,68215,京Y45460,22.2,27,07
1658349236000,6861,46489,京Y45460,34.8,00,16
1658348935000,7584,92707,京Y45460,68.3,29,73
1658348992000,0015,40383,京Y45460,94.6,45,45
1658348169000,2971,85588,京Y45460,8.4,29,19
1658350441000,7942,91686,京Y45460,31.4,67,08
1658347448000,6938,17524,京Y45460,5.2,32,13
1658350405000,6623,54681,京Y45460,23.4,33,39
1658347765000,2048,27688,京Y45460,64.9,62,51
1658348697000,1476,15258,京Y45460,45.4,88,38
1658352019000,5844,10739,京Y45460,99.2,26,66
1658351432000,3907,44497,京Y45460,90.5,25,13
1658353055000,7512,06093,京Y45460,9.9,81,75
1658353275000,4386,25561,京Y45460,31.1,43,62
1658353558000,2924,61064,京Y45460,34.3,42,18
1658351905000,6680,62703,京Y45460,62.8,26,15
1658353589000,0601,31112,京Y45460,12.6,65,66
1658352139000,0047,37985,京Y45460,21.8,66,25
1658353444000,3907,54182,京Y45460,34.4,97,90
1658352985000,4782,12759,京Y45460,66.2,91,96
1658415625000,5736,97837,皖W79518,47.5,29,22
1658416944000,2725,30215,皖W79518,6.3,89,85
1658419096000,3161,13784,皖W79518,70.1,84,36
1658416780000,6532,64493,皖W79518,68.2,13,41
1658415691000,0900,46834,皖W79518,59.1,75,58
1658417481000,9056,22043,皖W79518,36.6,64,17
1658416261000,6901,55422,皖W79518,136.3,43,22
1658417481000,0459,44684,皖W79518,53.3,34,60
1658418799000,3590,82193,皖W79518,25.3,94,08
1658416943000,9600,46167,皖W79518,21.3,83,31
1658415739000,0868,01459,皖W79518,25.2,38,12
1658417298000,6652,81536,皖W79518,40.2,87,73
1658416020000,7474,17016,皖W79518,75.3,56,65
1658418079000,0389,05446,皖W79518,92.5,48,53
1658417730000,0434,27457,皖W79518,31.2,94,45
1658417946000,4186,81485,皖W79518,32.6,62,02
1658418967000,4411,54139,皖W79518,46.6,29,70
1658416501000,1377,21520,皖W79518,41.4,16,99
1658416845000,8268,22075,皖W79518,4.3,26,82
1658416461000,1816,10413,皖W79518,34.8,56,34
1658416167000,2823,55323,皖W79518,17.3,04,65
1658418054000,1643,27028,皖W79518,24.2,06,48
1658415826000,1250,76093,皖W79518,64.0,68,92
1658360134000,6172,54706,沪H24204,39.1,56,07
1658359646000,9490,06712,沪H24204,6.4,93,96
1658360846000,1724,12400,沪H24204,82.7,14,79
1658359134000,4693,40732,沪H24204,93.5,52,05
1658361294000,3944,12184,沪H24204,72.6,63,32
1658359519000,5059,72519,沪H24204,43.1,65,61
1658359585000,2389,80694,沪H24204,62.1,29,77
1658361236000,2883,62994,沪H24204,22.0,11,01
1658360393000,2389,33352,沪H24204,33.3,26,56
1658359425000,7729,81658,沪H24204,82.3,80,52
1658359929000,8912,42476,沪H24204,79.9,39,71
1658358445000,8133,35328,沪H24204,9.6,99,25
1658359865000,9914,12300,沪H24204,128.2,75,71
1658361291000,1483,83462,沪H24204,34.4,67,92
1658358673000,8726,41776,沪H24204,52.5,80,32
1658360298000,0725,87211,沪H24204,23.5,79,20
1658358763000,2191,37576,沪H24204,74.0,68,63
1658361344000,7141,94701,沪H24204,1.5,88,21
1658359172000,2191,28060,沪H24204,41.1,35,27
1658358870000,0048,89442,沪H24204,14.1,22,92
1658361255000,8240,83002,沪H24204,40.6,75,25
1658360563000,5317,58042,沪H24204,71.3,85,61
1658359398000,0807,69892,沪H24204,56.3,21,23
1658358691000,3571,57020,沪H24204,4.6,55,66
1658360222000,7896,38427,沪H24204,45.1,79,34
1658361071000,9201,28034,沪H24204,38.0,29,87
1658358875000,0844,25204,沪H24204,2.8,38,32
1658359534000,1199,97146,沪H24204,25.2,27,30
1658360200000,1047,11806,沪H24204,41.5,19,23
1658360742000,5682,65219,沪H24204,112.6,66,98
1658364245000,0015,03349,沪H24204,50.3,50,17
1658363417000,4278,95497,沪H24204,1.7,69,88
1658362867000,6750,27311,沪H24204,59.2,76,30
1658362540000,2356,60135,沪H24204,34.3,46,99
1658362761000,5999,74184,沪H24204,8.3,59,56
1658363520000,8556,86368,沪H24204,31.0,59,46
1658361829000,3598,99700,沪H24204,42.0,42,96
1658362244000,9877,15936,沪H24204,86.8,33,77
1658363265000,0930,82825,沪H24204,72.0,27,37
1658363870000,5143,48221,沪H24204,118.8,06,84
1658362312000,5150,82254,沪H24204,43.8,29,85
1658363188000,4914,11308,沪H24204,47.5,60,96
1658363701000,2188,65644,沪H24204,5.1,46,99
1658364879000,4768,32042,沪H24204,51.6,45,55
1658364740000,7922,14583,沪H24204,89.3,20,48
1658364556000,0366,70610,沪H24204,26.8,18,67
1658362793000,8918,30497,沪H24204,92.5,71,71
1658362723000,6993,70044,沪H24204,63.1,27,04
1658364534000,4437,24900,沪H24204,16.9,31,36
1658364674000,3228,07233,沪H24204,88.9,97,90
1658362580000,4553,63250,沪H24204,14.2,18,06
1658361875000,0165,58193,沪H24204,66.3,77,06
1658362738000,1344,52611,沪H24204,74.3,60,29
1658363150000,4656,31766,沪H24204,25.0,76,49
1658363709000,5601,49090,沪H24204,126.8,55,74
1658365030000,3292,26896,沪H24204,102.0,32,44
1658362936000,0001,53180,沪H24204,110.0,04,97
1658362042000,4290,81557,沪H24204,27.4,13,24
1658364144000,4795,34447,沪H24204,35.0,15,90
1658363299000,7173,69740,沪H24204,59.1,69,61
1658370279000,1047,94739,鄂M43846,60.2,57,35
1658369458000,1354,32129,鄂M43846,45.5,61,68
1658372395000,4716,59783,鄂M43846,92.8,04,66
1658371412000,1266,56710,鄂M43846,63.2,57,28
1658371363000,4012,87636,鄂M43846,43.1,82,18
1658369892000,1796,90351,鄂M43846,22.5,02,61
1658369785000,5746,74229,鄂M43846,4.7,23,84
1658370111000,8126,73904,鄂M43846,17.8,16,85
1658369814000,6512,54295,鄂M43846,96.0,57,41
1658371123000,8346,73517,鄂M43846,83.9,71,17
1658370296000,6897,45600,鄂M43846,39.9,14,33
1658372291000,0770,39325,鄂M43846,88.9,80,67
1658372130000,2883,30980,鄂M43846,70.2,95,39
1658371429000,0220,89957,鄂M43846,50.1,88,62
1658372137000,9545,53138,鄂M43846,75.5,75,33
1658370028000,1945,46423,鄂M43846,1.0,77,07
1658371541000,9814,87038,鄂M43846,72.0,09,80
1658370439000,8351,40750,鄂M43846,66.0,68,05
1658371067000,6830,95826,鄂M43846,95.7,91,94
1658369193000,8463,18864,鄂M43846,54.9,74,27
1658369711000,5021,26751,鄂M43846,149.9,16,65
1658370943000,5562,47400,鄂M43846,4.1,26,70
1658371165000,3186,74594,鄂M43846,82.2,33,20
1658370692000,0549,62214,鄂M43846,5.2,17,33
1658369587000,2671,37468,鄂M43846,31.5,81,14
1658371340000,1092,50621,鄂M43846,123.6,71,33
1658369837000,9327,20090,鄂M43846,66.5,86,78
1658370545000,9195,92255,鄂M43846,90.9,54,70
1658370880000,2737,32454,鄂M43846,11.2,88,74
1658369862000,3927,59008,鄂M43846,1.2,88,61
1658375034000,3531,81265,鄂M43846,54.3,46,16
1658374514000,1028,87789,鄂M43846,40.9,05,37
1658374010000,0687,63685,鄂M43846,88.9,79,59
1658373678000,8593,50287,鄂M43846,12.3,55,44
1658374181000,3266,31411,鄂M43846,101.1,92,51
1658375315000,3031,91050,鄂M43846,72.0,67,22
1658375477000,0355,11262,鄂M43846,25.9,12,39
1658373734000,9695,07188,鄂M43846,16.0,57,52
1658372838000,7233,43210,鄂M43846,101.5,80,45
1658375489000,5417,72187,鄂M43846,6.5,44,16
1658374663000,9629,39341,鄂M43846,72.3,41,69
1658374480000,1521,63262,鄂M43846,30.5,92,58
1658374247000,1813,13656,鄂M43846,0.8,19,71
1658374666000,3060,59183,鄂M43846,21.7,09,92
1658374945000,1850,95178,鄂M43846,86.4,86,19
1658374707000,1913,82731,鄂M43846,111.6,21,10
1658352845000,9875,89726,京O35185,74.7,18,72
1658353979000,5976,03085,京O35185,21.5,82,93
1658351694000,0430,60425,京O35185,41.7,90,85
1658352793000,6478,39304,京O35185,60.9,90,98
1658351496000,7766,04691,京O35185,45.7,53,61
1658352343000,5126,77225,京O35185,44.6,13,82
1658350921000,3965,93307,京O35185,89.3,50,40
1658352542000,8324,70689,京O35185,67.6,13,65
1658353214000,2217,15117,京O35185,54.2,90,07
1658351906000,0196,57483,京O35185,111.1,89,14
1658352708000,1559,45263,京O35185,0.9,31,09
1658352218000,3711,44593,京O35185,48.1,25,05
1658354004000,5919,98797,京O35185,51.7,41,87
1658352204000,6100,10983,京O35185,43.2,38,29
1658351875000,5215,76395,京O35185,9.9,73,22
1658354172000,3115,33322,京O35185,5.3,45,82
1658353019000,8139,24846,京O35185,11.5,79,11
1658352298000,7550,07006,京O35185,56.0,44,41
1658351164000,1417,09712,京O35185,46.4,11,81
1658351210000,7049,28522,京O35185,45.0,84,24
1658354294000,4259,95846,京O35185,11.2,01,62
1658352963000,0345,91961,京O35185,44.9,94,09
1658351532000,0621,33784,京O35185,20.8,15,54
1658350936000,6186,22423,京O35185,12.6,64,75
1658351565000,2494,55460,京O35185,59.0,51,43
1658352667000,0160,47309,京O35185,30.7,31,35
1658353471000,0691,66871,京O35185,51.0,66,01
1658353767000,8959,52258,京O35185,18.2,43,62
1658351735000,3047,54930,京O35185,63.5,43,06
1658352578000,2303,47992,京O35185,67.6,67,31
1658355491000,1174,39453,京O35185,9.1,34,80
1658354461000,5616,34855,京O35185,60.1,88,64
1658355183000,6888,29075,京O35185,16.1,07,55
1658355905000,8516,32769,京O35185,10.7,45,98
1658388917000,6020,54697,京H16370,2.4,27,78
1658387646000,1658,25893,京H16370,53.5,49,08
1658390069000,4359,32449,京H16370,38.2,75,47
1658389746000,4841,79655,京H16370,100.9,76,79
1658389559000,4941,16305,京H16370,5.3,08,88
1658390118000,3301,34364,京H16370,81.7,64,82
1658387066000,8971,16910,京H16370,75.2,23,07
1658389688000,3939,05052,京H16370,14.9,73,28
1658387534000,7740,93154,京H16370,2.4,31,08
1658390140000,7197,30869,京H16370,20.6,88,28
1658388137000,7788,37655,京H16370,2.3,58,19
1658388205000,3776,00970,京H16370,4.9,58,36
1658387828000,3533,61674,京H16370,11.0,92,87
1658388388000,4357,22864,京H16370,35.5,96,21
1658390336000,3675,17841,京H16370,93.0,01,74
1658386911000,7464,80495,京H16370,22.7,27,65
1658386923000,8370,01008,京H16370,57.2,80,17
1658389677000,7501,25946,京H16370,29.5,32,12
1658386902000,6774,43494,京H16370,152.5,66,88
1658389266000,2951,16532,京H16370,16.9,32,93
1658387021000,4522,50326,京H16370,57.2,91,71
1658390091000,1835,81769,京H16370,12.2,75,08
1658388014000,3394,09213,京H16370,55.9,86,68
1658387569000,4858,27438,京H16370,16.9,58,08
1658387493000,4555,87544,京H16370,61.3,96,52
1658389607000,9748,92413,京H16370,38.5,92,86
1658386948000,6242,18423,京H16370,26.5,88,24
1658389350000,2752,03063,京H16370,21.0,74,90
1658389700000,8665,20459,京H16370,0.0,95,13
1658387084000,5632,20703,京H16370,81.6,27,07
1658392801000,8542,84751,京H16370,55.2,81,77
1658392948000,4250,51928,京H16370,104.5,84,30
1658391108000,1085,71965,京H16370,6.7,60,30
1658391254000,0139,46788,京H16370,109.2,48,44
1658391307000,8093,93656,京H16370,39.9,80,09
1658391975000,0156,32002,京H16370,21.9,32,60
1658391013000,0512,18745,京H16370,0.7,69,51
1658386362000,5953,43198,皖J17007,7.2,63,32
1658383381000,0912,43931,皖J17007,9.1,54,35
1658385235000,5192,14376,皖J17007,0.9,95,46
1658385407000,4258,39623,皖J17007,7.6,02,19
1658385524000,6036,59546,皖J17007,62.0,89,98
1658386539000,3192,43664,皖J17007,31.1,50,94
1658383604000,4741,58775,皖J17007,134.5,44,29
1658384555000,3870,58440,皖J17007,67.1,51,03
1658384253000,6655,77369,皖J17007,54.4,71,98
1658383948000,7324,52790,皖J17007,88.0,04,65
1658385476000,5573,74585,皖J17007,15.6,25,84
1658386376000,9453,26664,皖J17007,65.0,90,26
1658385068000,6919,99526,皖J17007,33.4,42,89
1658385184000,6215,10848,皖J17007,83.0,10,13
1658384712000,9941,88742,皖J17007,73.3,16,28
1658383642000,8028,23519,皖J17007,62.0,93,39
1658386343000,8964,80565,皖J17007,64.4,59,89
1658386162000,2183,04826,皖J17007,80.1,52,91
1658384227000,5221,59233,皖J17007,84.1,14,42
1658384630000,1114,17504,皖J17007,15.4,73,58
1658383938000,0590,15143,皖J17007,42.3,35,19
1658386282000,9548,95757,皖J17007,43.8,91,97
1658385690000,1129,59412,皖J17007,64.9,65,12
1658383518000,5784,28631,皖J17007,56.9,82,73
1658385624000,9393,11394,皖J17007,38.2,84,43
1658383419000,6695,75418,皖J17007,4.6,47,17
1658384568000,6020,61526,皖J17007,78.0,57,32
1658383962000,0151,77865,皖J17007,1.0,60,72
1658384815000,6650,84059,皖J17007,168.5,29,20
1658384426000,8637,34812,皖J17007,59.7,75,02
1658390326000,8796,29286,皖J17007,154.0,66,22
1658389315000,7501,73049,皖J17007,48.5,74,46
1658389519000,1784,39087,皖J17007,92.8,17,97
1658389215000,1650,17129,皖J17007,99.3,47,34
1658388407000,2794,49296,皖J17007,72.4,79,83
1658386996000,6208,67424,皖J17007,29.5,53,65
1658389175000,5949,10404,皖J17007,6.5,86,67
1658390201000,6574,15408,皖J17007,19.1,35,86
1658389739000,6727,70022,皖J17007,57.1,67,14
1658388256000,6426,46387,皖J17007,4.2,52,55
1658387777000,2203,10187,皖J17007,62.1,82,17
1658388890000,1900,63547,皖J17007,71.3,69,54
1658387106000,1568,71750,皖J17007,81.0,38,80
1658386937000,0516,38271,皖J17007,10.8,77,72
1658390228000,8024,65120,皖J17007,56.0,39,59
1658389121000,6087,98828,皖J17007,101.0,14,67
1658360889000,0831,27881,鄂D88644,96.7,45,59
1658360018000,4301,95762,鄂D88644,4.7,92,47
1658359935000,0115,59379,鄂D88644,56.3,81,68
1658361107000,3910,85545,鄂D88644,50.1,78,97
1658359453000,4406,02613,鄂D88644,88.5,00,19
1658358791000,4188,60950,鄂D88644,49.0,23,09
1658359283000,1751,76288,鄂D88644,47.9,76,23
1658358833000,0897,19229,鄂D88644,87.0,95,83
1658359273000,8093,88954,鄂D88644,35.7,82,39
1658361556000,9524,68024,鄂D88644,7.9,28,01
1658360685000,6670,22082,鄂D88644,66.2,90,15
1658358904000,5726,28929,鄂D88644,85.4,54,62
1658358635000,3113,79275,鄂D88644,86.8,59,31
1658360542000,3411,09925,鄂D88644,22.9,66,73
1658359856000,9624,67451,鄂D88644,52.6,66,78
1658358461000,3276,07753,鄂D88644,58.9,64,15
1658358547000,3382,11656,鄂D88644,128.2,29,00
1658360564000,0056,17380,鄂D88644,66.7,32,51
1658361017000,7527,41783,鄂D88644,49.3,80,62
1658360159000,7675,08001,鄂D88644,46.6,21,40
1658359616000,3549,47354,鄂D88644,28.4,71,39
1658360512000,9782,02679,鄂D88644,95.3,02,89
1658358551000,3199,66028,鄂D88644,16.8,90,03
1658361244000,5710,99952,鄂D88644,64.5,60,34
1658359344000,6092,35347,鄂D88644,15.9,90,49
1658359904000,1328,14394,鄂D88644,89.7,01,23
1658360911000,3798,21818,鄂D88644,116.6,70,83
1658360755000,3066,36469,鄂D88644,55.5,58,25
1658359847000,0419,50257,鄂D88644,39.6,75,18
1658360117000,8428,68769,鄂D88644,78.8,97,28
1658362960000,9461,54346,鄂D88644,11.4,48,93
1658364517000,7717,76171,鄂D88644,36.5,72,52
1658363004000,3490,17242,鄂D88644,66.5,22,66
1658362808000,8545,27388,鄂D88644,47.0,72,61
1658362326000,1206,32209,鄂D88644,70.1,91,75
1658364124000,5704,68199,鄂D88644,54.6,27,94
1658362840000,9836,87199,鄂D88644,12.0,98,56
1658362140000,9610,38870,鄂D88644,86.3,03,71
1658362529000,8948,82381,鄂D88644,65.4,88,69
1658363609000,5070,96535,鄂D88644,48.3,85,91
1658362533000,7671,46172,鄂D88644,49.5,70,55
1658364405000,3617,37808,鄂D88644,48.6,51,00
1658362950000,9711,67045,鄂D88644,14.0,64,24
1658364996000,2803,41444,鄂D88644,29.4,89,81
1658363627000,5082,11028,鄂D88644,99.1,57,32
1658363433000,6965,49769,鄂D88644,60.0,45,74
1658363875000,7493,69195,鄂D88644,49.3,40,97
1658362090000,5942,76432,鄂D88644,11.9,59,08
1658362219000,1854,57208,鄂D88644,45.1,99,83
1658362517000,2101,81815,鄂D88644,31.4,77,65
1658365009000,7131,15868,鄂D88644,23.7,71,08
1658363055000,2696,48439,鄂D88644,100.0,48,63
1658363515000,5151,51168,鄂D88644,48.2,34,18
1658362691000,1011,79437,鄂D88644,18.0,12,69
1658364400000,9522,83357,鄂D88644,4.3,57,18
1658377088000,3648,30697,京F17420,37.3,23,04
1658378079000,2189,79200,京F17420,40.6,47,87
1658376106000,9872,55789,京F17420,112.0,57,11
1658376014000,9392,32276,京F17420,64.0,93,02
1658377387000,5702,29397,京F17420,84.9,87,67
1658376567000,2487,11397,京F17420,79.3,97,46
1658379595000,5440,64518,京F17420,49.2,61,49
1658378254000,6715,78908,京F17420,89.1,27,81
1658377743000,1991,71887,京F17420,21.2,46,40
1658376088000,2940,83821,京F17420,18.2,49,28
1658378300000,9847,59792,京F17420,40.0,39,54
1658378207000,5425,60885,京F17420,26.3,81,85
1658376020000,1910,83569,京F17420,34.6,88,57
1658377778000,7266,99895,京F17420,9.2,20,34
1658379414000,4248,80363,京F17420,69.7,69,30
1658376329000,7071,61596,京F17420,89.5,70,78
1658376944000,8264,00787,京F17420,5.2,33,01
1658378443000,8706,27567,京F17420,22.3,32,25
1658376629000,0843,70704,京F17420,9.8,60,32
1658378911000,2376,47001,京F17420,37.9,23,51
1658377273000,4454,75907,京F17420,95.6,40,54
1658376795000,2326,98342,京F17420,24.8,62,70
1658378149000,3512,75062,京F17420,33.4,75,84
1658376174000,1295,80637,京F17420,106.1,80,28
1658377320000,2330,37259,京F17420,26.4,71,22
1658379518000,9850,84125,京F17420,25.8,56,56
1658376155000,1849,86313,京F17420,28.9,19,63
1658376052000,2120,66337,京F17420,90.4,75,10
1658377979000,0894,73805,京F17420,20.5,26,03
1658378976000,9067,69274,京F17420,45.3,92,42
1658380312000,4428,02452,京F17420,2.5,87,91
1658382953000,0107,54476,京F17420,10.7,46,42
1658382446000,3136,29769,京F17420,2.9,08,28
1658382145000,5163,39951,京F17420,28.6,90,31
1658381511000,0863,96119,京F17420,26.6,12,65
1658381418000,5346,99756,京F17420,17.7,75,59
1658380683000,6753,32660,京F17420,20.4,75,94
1658381550000,9756,10585,京F17420,36.6,80,25
1658383102000,6259,52719,京F17420,33.1,32,06
1658382493000,6918,12474,京F17420,48.0,14,33
1658379809000,2098,44960,京F17420,23.5,92,88
